id,status_group
6543,functional
18407,functional
7461,functional
13275,non functional
45494,functional
58603,functional
47598,non functional
52085,functional
57375,functional
52964,non functional
62182,non functional
65245,non functional
51746,functional
15237,non functional
55554,functional
72823,functional
45683,functional
43210,functional
33626,functional
21819,functional
54798,functional
56531,functional
6570,non functional
1601,functional
2437,non functional
67943,functional
63188,functional
69105,non functional
890,functional
10982,non functional
10435,functional
18031,functional
74033,functional needs repair
38835,non functional
72832,functional
31578,non functional
17895,functional
61270,functional
10794,functional
60058,functional
31951,functional
71277,functional
72348,functional
57537,functional
32024,functional
74035,functional
56378,functional
63863,non functional
62196,functional
40573,non functional
37474,functional
32118,non functional
43549,functional
72774,functional
56421,non functional
61090,functional
23613,functional
41381,functional
6330,non functional
67090,functional
62992,non functional
15687,functional
67549,non functional
7284,non functional
1132,non functional
42105,functional
1803,non functional
37963,non functional
45307,non functional
46333,non functional
55595,functional
53041,functional
29569,functional
28015,functional
1148,functional
66607,non functional
63858,non functional
1212,non functional
36294,non functional
26914,non functional
60767,functional
53046,non functional
8253,functional
67212,functional
5158,functional
63411,non functional
27876,functional
10121,non functional
30372,functional
73142,non functional
33073,functional
32617,non functional
70783,non functional
13973,functional
41006,non functional
24727,functional
12989,non functional
11485,non functional
42400,functional
67955,functional
40816,functional
57166,functional
26394,functional
1260,functional
14861,non functional
11992,functional
48202,functional
14538,functional
32297,functional
44893,functional
25977,functional
9160,non functional
64421,functional
19349,functional
34047,functional
30355,non functional
22494,non functional
36736,non functional
26853,non functional
1214,non functional
4118,functional
35076,functional needs repair
65371,non functional
52146,functional
31187,functional
72303,functional
24942,functional
10599,functional
19403,functional
68695,functional
50582,non functional
56318,non functional
28527,functional
12182,functional
65298,non functional
41624,functional
40152,functional
4503,non functional
22058,non functional
27065,functional
8697,non functional
18808,functional
47635,functional
27828,non functional
47984,functional
13946,functional
3131,functional
68355,functional
66224,non functional
64218,non functional
18364,functional
26528,functional needs repair
12766,functional
43790,non functional
67384,non functional
63773,non functional
39012,non functional
1255,functional
24681,functional
18952,functional
13960,non functional
27812,non functional
68228,functional
4028,non functional
23810,non functional
60616,non functional
68724,non functional
48135,non functional
69341,functional
45009,functional
37222,functional
48942,non functional
25794,functional
21833,functional
2914,functional
42643,non functional
73542,functional
63652,non functional
26704,non functional
17866,non functional
62799,non functional
18624,non functional
54242,non functional
46292,functional
2805,functional
9083,non functional
18096,functional
10045,functional needs repair
67585,functional
26163,functional
40679,non functional
71908,functional
19967,functional
48826,non functional
23765,non functional
29850,functional
51519,non functional
26624,non functional
15301,non functional
56130,non functional
72446,functional
5112,functional
13778,functional
71810,non functional
30106,functional
48983,functional
43958,functional
37527,functional
48823,functional needs repair
55660,functional
74160,functional
34281,functional
53791,functional
68789,functional
46670,functional
3687,non functional
50511,functional
39809,functional
37160,non functional
35585,functional
69596,non functional
7966,non functional
62055,functional
73724,non functional
20550,non functional
74178,functional
10811,functional
23903,functional
35068,non functional
2749,functional
31063,functional
40346,non functional
70079,non functional
64188,functional
59109,functional
