id,installer,longitude,latitude,num_private,basin,region_code,district_code,population,public_meeting,scheme_management,permit,construction_year,management,payment,quantity,water_quality_by_region,water_quality_by_extraction_type,water_quality_by_waterpoint_type,water_quality_by_source,water_quality_by_gps_height
5489,DWE,32.50451787,-3.63337165,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,seasonal,3,6,6,3,0
50122,other,36.32840027,-6.13546769,0,Wami / Ruvu,1,3,0,True,VWC,True,0,vwc,pay per bucket,enough,12,3,3,2,0
44199,Central government,33.86663903,-9.59574941,0,Lake Nyasa,12,3,0,True,Water authority,True,0,water authority,never pay,dry,0,0,0,0,0
36299,other,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
45116,RWE,37.3012021,-3.20825821,0,Pangani,3,4,1,False,VWC,True,1976,vwc,never pay,enough,0,0,0,0,0
31086,Commu,34.13334852,-9.30527378,0,Lake Nyasa,11,3,0,True,VWC,False,1985,vwc,never pay,enough,0,0,0,0,0
39866,Commu,34.2330916,-9.36892698,0,Lake Nyasa,11,3,0,True,VWC,False,2000,vwc,never pay,enough,0,0,0,0,0
23466,other,34.70106976,-8.30068649,0,Rufiji,12,7,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
62877,other,35.92177008,-2.34320299,0,Internal,2,5,340,True,VWC,True,2006,vwc,never pay,insufficient,0,0,0,0,0
73205,other,35.5985086,-3.6340279000000004,0,Internal,24,30,800,True,VWC,True,2007,vwc,pay per bucket,enough,0,0,0,0,0
21101,DWE,32.9290705,-2.05238219,0,Lake Victoria,19,1,450,True,missing,True,1993,vwc,never pay,insufficient,0,0,0,0,0
70973,other,38.56182365,-11.23441663,0,Ruvuma / Southern Coast,90,63,56,True,VWC,True,1978,vwc,never pay,dry,17,2,2,1,184
12464,other,39.74028941,-9.87779729,0,Ruvuma / Southern Coast,80,62,200,True,missing,True,1971,vwc,unknown,insufficient,0,0,0,0,0
6497,LGA,39.12104915,-10.86153554,0,Ruvuma / Southern Coast,90,33,1,True,VWC,True,2006,vwc,never pay,dry,0,0,0,0,0
15458,other,35.16287423,-11.13615267,0,Ruvuma / Southern Coast,10,3,256,False,VWC,True,2010,vwc,unknown,insufficient,0,0,0,0,0
9493,DWE,39.29372841,-8.62044663,0,Ruvuma / Southern Coast,80,13,120,True,missing,True,1984,vwc,never pay,dry,19,2,2,1,-12
56902,District Council,37.64290829,-3.06981523,0,Pangani,3,1,1,True,Company,True,1979,company,pay monthly,insufficient,0,0,0,0,0
19507,other,35.624223799999996,-10.550522,0,Lake Nyasa,10,2,0,True,VWC,True,2012,vwc,pay monthly,seasonal,0,0,0,0,0
44612,other,33.07189548,-4.0613356,0,Internal,14,1,0,True,VWC,False,0,vwc,pay when scheme fails,enough,0,0,0,0,0
48837,DWE,36.66574806,-3.34032172,0,Pangani,2,2,200,True,VWC,True,2000,vwc,pay per bucket,insufficient,0,0,0,0,0
27637,other,35.01673383,-9.26858574,0,Rufiji,11,4,30,True,WUA,True,2009,wua,pay when scheme fails,enough,0,0,0,0,0
31621,CES,37.19193613,-3.21480334,0,Pangani,3,5,75,True,Water Board,True,1995,water board,other,enough,0,0,0,0,0
23317,other,36.95163462,-3.52228991,0,Pangani,2,7,600,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
35054,other,34.60856915,-1.43678632,0,Lake Victoria,20,1,1000,True,missing,True,2009,vwc,unknown,enough,14,7,1,2,1488
29008,DWE,38.80871912,-5.11068651,0,Pangani,4,3,600,True,VWC,False,1999,vwc,never pay,seasonal,0,0,0,0,0
34678,DWE,33.04057293,-2.45619558,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
15159,DWE,31.44506861,-8.2773133,0,Lake Tanganyika,15,2,200,True,VWC,False,1991,vwc,never pay,enough,0,0,0,0,0
43157,other,33.27935305,-2.52302977,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
53064,other,39.00340173,-10.25090768,0,Ruvuma / Southern Coast,80,53,230,missing,missing,True,1974,unknown,unknown,unknown,38,0,0,0,816
32061,other,37.20505467,-6.28347189,0,Wami / Ruvu,5,1,400,True,VWC,True,1975,vwc,never pay,insufficient,4,8,0,2,0
33401,Government,33.43941125,-8.55133841,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
73240,TWESA,30.64393361,-3.63748857,0,Lake Tanganyika,16,1,450,True,VWC,False,2011,vwc,unknown,enough,0,0,0,0,0
27319,other,35.02093145,-6.42611268,0,Rufiji,13,3,250,True,VWC,False,1978,vwc,pay per bucket,enough,0,0,0,0,0
31430,other,33.92581937,-9.45472426,0,Lake Nyasa,12,3,0,True,missing,True,0,vwc,never pay,enough,0,0,0,0,0
36783,other,31.70016757,-8.89063537,0,Lake Rukwa,15,2,372,True,VWC,False,2004,vwc,never pay,enough,0,0,0,0,0
54062,other,30.49310881,-6.81419152,0,Lake Tanganyika,15,1,450,True,VWC,True,1994,vwc,pay monthly,insufficient,16,1,1,1,791
58988,other,38.55105784,-8.46257791,0,Rufiji,60,53,1,True,Parastatal,True,2006,parastatal,never pay,enough,0,0,0,0,0
56184,DWE,34.72085714,-8.83975725,0,Rufiji,11,4,108,True,WUA,True,1978,wua,pay monthly,enough,0,0,0,0,0
33598,other,35.72071758,-8.09214911,0,Rufiji,11,7,100,True,VWC,True,2010,vwc,never pay,enough,0,0,0,0,0
43149,DWE,36.68181336,-8.15429792,0,Rufiji,5,3,400,True,missing,True,2007,vwc,never pay,insufficient,0,0,0,0,0
9203,other,34.70898996,-4.5662792,0,Internal,13,2,1,True,VWC,missing,2010,vwc,unknown,unknown,26,4,0,8,2970
30141,District Council,38.81297412,-7.24856523,0,Wami / Ruvu,60,33,500,True,VWC,False,1985,vwc,never pay,enough,0,0,0,0,0
19211,RWE,36.64425786,-8.12826747,0,Rufiji,5,3,100,True,missing,True,1984,vwc,never pay,insufficient,0,0,0,0,0
36492,other,37.94554272,-4.12679913,0,Pangani,3,3,120,True,Water authority,True,2011,vwc,pay monthly,enough,0,0,0,0,0
41664,DWE,31.06467165,-1.27851527,0,Lake Victoria,18,1,0,True,missing,True,0,vwc,never pay,enough,0,0,0,0,0
50324,KKKT,32.92613599,-8.81134637,0,Lake Rukwa,12,6,0,False,VWC,False,0,unknown,pay when scheme fails,seasonal,0,0,0,0,0
50454,DWE,36.62191998,-3.27275799,0,Pangani,2,2,200,True,VWC,True,2010,vwc,never pay,insufficient,0,0,0,0,0
62545,other,32.972718699999994,-2.52871573,0,Lake Victoria,19,8,0,False,VWC,True,0,vwc,never pay,insufficient,7,6,1,1,0
2942,other,37.01200679,-3.01144692,0,Internal,3,7,1,True,Water Board,True,2011,water board,pay monthly,enough,0,0,0,0,0
19202,DWE,38.80032076,-6.60559597,0,Wami / Ruvu,6,2,1,True,Water authority,True,2009,private operator,pay per bucket,enough,0,0,0,0,0
5922,other,37.76192618,-7.53188182,0,Wami / Ruvu,5,2,200,True,VWC,True,2001,vwc,pay when scheme fails,insufficient,0,0,0,0,0
9577,DWE,38.28946884,-4.7829514,0,Pangani,4,1,1,True,VWC,True,2007,vwc,never pay,enough,0,0,0,0,0
1189,Government,34.93108696,-10.9881124,0,Lake Nyasa,10,3,123,missing,VWC,True,2010,parastatal,unknown,enough,0,0,0,0,0
45062,DWE,34.87640075,-8.97109513,0,Rufiji,11,4,300,True,Water Board,False,2009,water board,pay when scheme fails,enough,0,0,0,0,0
24860,other,36.82764664,-3.31190172,0,Pangani,2,7,98,True,VWC,True,2002,vwc,unknown,insufficient,0,0,0,0,0
50204,other,35.88239775,-8.22022321,0,Rufiji,11,7,150,True,VWC,True,2003,vwc,pay annually,enough,0,0,0,0,0
19215,Central government,33.91189682,-9.50402649,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,pay monthly,dry,0,0,0,0,0
41799,other,36.89700069,-7.85548189,0,Rufiji,5,3,250,True,WUA,True,2008,vwc,never pay,insufficient,0,0,0,0,0
8395,other,31.67847471,-1.82073439,0,Lake Victoria,18,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
6298,other,35.34008128,-4.43391433,0,Internal,21,2,246,True,VWC,True,2011,vwc,never pay,insufficient,0,0,0,0,0
30034,other,39.81016066,-10.72504833,0,Ruvuma / Southern Coast,99,1,500,True,VWC,True,1978,vwc,pay per bucket,enough,0,0,0,0,0
44834,other,34.05959462,-5.97358089,0,Internal,13,3,2800,True,missing,False,1996,vwc,never pay,insufficient,0,0,0,0,0
11625,other,35.17672453,-9.25508198,0,Rufiji,11,4,25,True,WUA,True,1996,wua,pay monthly,dry,0,0,0,0,0
35495,DANIDA,36.84550115,-11.41515794,0,Ruvuma / Southern Coast,10,1,1,True,VWC,False,1995,vwc,pay annually,enough,0,0,0,0,0
5574,Government,33.16544743,-8.41771454,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
11387,Government,33.0332437,-8.62141301,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
7878,other,35.71977492,-8.27189412,0,Rufiji,11,2,0,True,VWC,True,0,vwc,pay annually,enough,0,0,0,0,0
67224,District Council,37.60552569,-3.29501642,0,Pangani,3,1,1,True,Company,True,2000,company,pay monthly,insufficient,0,0,0,0,0
24044,Government,34.10108904,-3.14738111,0,Internal,17,2,0,True,WUG,False,0,wug,other,seasonal,0,0,0,0,0
10779,Government,34.1479456,-3.20717886,0,Internal,17,6,0,True,WUG,True,0,wug,pay when scheme fails,enough,0,0,0,0,0
33322,other,34.5930165,-9.28465331,0,Rufiji,11,4,20,True,VWC,True,2006,vwc,pay annually,enough,0,0,0,0,0
8220,other,38.89765028,-6.44503055,0,Wami / Ruvu,6,1,200,True,Private operator,False,2006,private operator,pay per bucket,enough,0,0,0,0,0
12856,other,38.35152235,-6.63426609,0,Wami / Ruvu,6,1,50,True,WUA,True,2003,wua,pay per bucket,enough,0,0,0,0,0
27544,other,39.10083735,-7.02864899,0,Wami / Ruvu,7,2,250,missing,Private operator,False,2010,private operator,pay per bucket,enough,0,0,0,0,0
32698,KKKT,33.0775152,-9.0010177,0,Lake Rukwa,12,6,0,True,VWC,False,0,vwc,pay when scheme fails,insufficient,0,0,0,0,0
12969,other,37.04376314,-6.76551862,0,Wami / Ruvu,5,1,290,True,VWC,True,1979,vwc,never pay,insufficient,12,6,3,3,1470
42074,TCRS,34.61832933,-4.56043212,0,Internal,13,1,325,True,VWC,True,1986,vwc,pay monthly,enough,0,0,0,0,0
48662,other,33.53227117,-4.62365842,0,Internal,14,2,0,True,Private operator,False,0,private operator,never pay,seasonal,15,2,2,1,0
42555,other,35.08021098,-5.31908934,0,Internal,13,3,200,True,VWC,False,1976,vwc,unknown,enough,0,0,0,0,0
23024,DWE,38.33827328,-4.793685,0,Pangani,4,1,1,True,VWC,True,2007,vwc,never pay,enough,0,0,0,0,0
18484,DWE,0.0,-2e-08,0,Lake Tanganyika,19,6,0,True,VWC,True,0,vwc,unknown,dry,14,4,4,4,0
21472,other,35.53708782,-3.8703461999999997,0,Internal,21,3,170,True,VWC,True,1993,vwc,never pay,enough,0,0,0,0,0
39646,other,34.85481923,-4.58243503,0,Internal,13,2,75,True,VWC,missing,2010,vwc,never pay,insufficient,0,0,0,0,0
12566,other,33.08416475,-9.32838274,0,Lake Nyasa,12,5,0,True,VWC,False,0,vwc,unknown,seasonal,0,0,0,0,0
21570,DWE,33.62124234,-3.57004108,0,Internal,17,8,0,True,WUG,True,0,wug,pay per bucket,insufficient,1,2,2,5,0
23341,other,0.0,-2e-08,0,Lake Victoria,17,1,0,missing,WUG,False,0,wug,unknown,dry,2,4,4,2,0
43968,other,33.84870224,-9.34841656,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,unknown,enough,0,0,0,0,0
40702,other,34.8376364,-5.73253397,0,Internal,13,3,400,True,VWC,False,2002,vwc,pay per bucket,enough,0,0,0,0,0
70503,other,34.83604672,-5.06927536,0,Internal,13,2,1,True,VWC,missing,1990,vwc,unknown,dry,26,4,4,2,3172
5512,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
62486,Government,33.99134642,-1.86095383,0,Lake Victoria,20,3,350,missing,VWC,False,1975,vwc,unknown,enough,0,0,0,0,0
2990,other,0.0,-2e-08,0,Lake Victoria,19,6,0,True,VWC,True,0,vwc,pay monthly,insufficient,0,0,0,0,0
55863,other,32.45433882,-2.60635547,0,Lake Victoria,19,5,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
16507,other,35.37997135,-3.76155226,0,Internal,21,3,189,True,VWC,True,2006,vwc,pay annually,enough,0,0,0,0,0
59169,KKKT,32.72696829,-8.9049242,0,Lake Rukwa,12,6,0,False,VWC,False,0,vwc,never pay,seasonal,0,0,0,0,0
28764,DWE,31.845993699999998,-1.2625496,0,Lake Victoria,18,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
43515,DWE,0.0,-2e-08,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
5426,other,29.81013089,-4.52854672,0,Lake Tanganyika,16,2,380,True,Water authority,True,2008,private operator,pay monthly,enough,0,0,0,0,0
39950,other,30.68873079,-1.22533225,0,Lake Victoria,18,1,0,True,missing,True,0,vwc,never pay,enough,0,0,0,0,0
31587,Government,35.90524556,-8.10427819,0,Rufiji,11,7,200,True,VWC,True,1975,vwc,pay per bucket,enough,0,0,0,0,0
57363,HESAWA,33.18164042,-2.84740254,0,Lake Victoria,19,7,0,missing,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
44556,Government,32.35973951,-8.64383151,0,Lake Rukwa,12,6,0,False,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
35683,TCRS,32.19932637,-4.65760203,0,Lake Tanganyika,14,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
72542,other,37.05418216,-6.82719346,0,Wami / Ruvu,5,1,150,True,VWC,True,1985,vwc,pay when scheme fails,enough,0,0,0,0,0
64948,other,34.94261552,-10.12834732,0,Lake Nyasa,11,5,63,True,VWC,False,2007,vwc,pay when scheme fails,enough,0,0,0,0,0
25487,other,39.32134915,-6.98019866,0,Wami / Ruvu,60,43,200,True,VWC,False,2004,vwc,never pay,enough,0,0,0,0,0
47328,DANIDA,34.90820891,-11.1706075,0,Lake Nyasa,10,3,156,missing,VWC,True,1995,vwc,unknown,enough,0,0,0,0,0
2944,DWE,30.5863834,-2.48893771,0,Lake Victoria,18,30,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
70700,other,38.84198231,-10.20318507,0,Ruvuma / Southern Coast,8,3,240,True,VWC,False,1978,vwc,never pay,insufficient,19,2,3,2,344
14832,DWE,35.78844325,-4.52676734,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
6053,DWE,32.91100172,-2.53605134,0,Lake Victoria,19,3,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
64036,other,38.79835756,-7.16406113,0,Wami / Ruvu,60,33,1,True,VWC,False,1995,vwc,pay per bucket,seasonal,0,0,0,0,0
19828,Community,30.48919643,-3.65729949,0,Lake Tanganyika,16,1,150,True,VWC,False,2009,vwc,unknown,insufficient,0,0,0,0,0
63924,DWE,29.78375309,-4.98756544,0,Lake Tanganyika,16,3,400,True,VWC,True,1987,vwc,pay monthly,insufficient,0,0,0,0,0
8458,World vision,32.28160239,-3.30702043,0,Lake Tanganyika,17,5,0,missing,WUG,True,0,wug,unknown,enough,0,0,0,0,0
48589,Government,36.32804043,-6.74609451,0,Rufiji,1,1,0,True,VWC,True,0,vwc,never pay,enough,36,6,6,3,0
25937,Hesawa,33.58882324,-2.81173953,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
1236,Government,0.0,-2e-08,0,Lake Victoria,19,6,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
49457,other,35.36958694,-6.25402295,0,Internal,1,6,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
10377,other,39.08193751,-6.82296025,0,Wami / Ruvu,7,1,213,True,VWC,False,1990,vwc,never pay,dry,0,0,0,0,0
54234,other,35.05690572,-11.04953936,0,Ruvuma / Southern Coast,10,3,396,missing,WUA,True,2011,wua,unknown,enough,0,0,0,0,0
38220,other,29.91365688,-4.45507773,0,Lake Tanganyika,16,2,280,True,Water authority,True,1990,vwc,pay monthly,insufficient,0,0,0,0,0
14095,Government,33.17613203,-8.37180002,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,never pay,enough,6,21,3,3,0
58126,Government,33.01476219,-8.43639754,0,Lake Rukwa,12,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
37173,other,33.76522309,-9.15214238,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,enough,0,0,0,0,0
4570,other,35.40616152,-4.31184279,0,Internal,21,1,453,True,VWC,True,1998,vwc,never pay,enough,0,0,0,0,0
47473,WEDECO,34.16007603,-3.42203566,0,Internal,17,6,0,True,WUG,True,0,wug,never pay,enough,0,0,0,0,0
71569,TCRS,34.18214337,-4.65243373,0,Internal,13,1,285,True,VWC,True,1989,vwc,pay when scheme fails,enough,0,0,0,0,0
60457,DWE,32.06741436,-5.08756522,0,Lake Tanganyika,14,4,0,True,Water authority,True,0,water authority,pay per bucket,enough,0,0,0,0,0
5963,DWE,33.64477524,-2.8630691,0,Lake Victoria,17,2,0,True,WUG,False,0,wug,never pay,enough,0,0,0,0,0
32447,other,29.97307712,-4.47172536,0,Lake Tanganyika,16,2,400,True,Water authority,True,1988,water board,pay monthly,enough,0,0,0,0,0
42388,DWE,31.311841100000002,-6.39220167,0,Lake Rukwa,15,1,400,True,VWC,True,1990,vwc,pay annually,enough,16,6,1,2,1099
33397,other,36.98946329,-6.14342705,0,Wami / Ruvu,5,1,250,True,VWC,True,2006,vwc,pay per bucket,insufficient,4,8,0,2,0
51196,other,37.79030591,-6.80009799,0,Wami / Ruvu,5,2,70,True,VWC,True,2008,vwc,never pay,dry,4,2,2,1,500
23692,other,34.68362348,-9.69190674,0,Lake Nyasa,11,5,59,True,VWC,False,2010,vwc,pay when scheme fails,dry,0,0,0,0,0
4472,DWE,37.65335677,-6.75292752,0,Wami / Ruvu,5,5,560,True,VWC,True,1999,vwc,pay per bucket,insufficient,0,0,0,0,0
12724,DWE,38.78155194,-5.17246117,755,Pangani,4,3,3000,True,VWC,False,2005,vwc,pay per bucket,enough,11,1,1,1,175
44510,DWE,32.4334494,-4.00368785,0,Lake Tanganyika,17,3,0,True,missing,True,0,wug,unknown,insufficient,3,6,6,3,0
53140,KKKT,32.78953886,-8.84267436,0,Lake Rukwa,12,6,0,False,VWC,False,0,vwc,never pay,seasonal,0,0,0,0,0
33197,other,35.0983657,-4.69481789,0,Internal,13,2,1,True,VWC,missing,1960,vwc,unknown,dry,26,10,0,4,3320
8484,DWE,35.95967189,-4.82609559,0,Internal,1,1,0,True,VWC,False,0,vwc,never pay,enough,0,0,0,0,0
40745,DWE,37.29420662,-3.55843044,0,Pangani,21,4,150,True,VWC,True,1977,vwc,pay monthly,insufficient,0,0,0,0,0
44754,TASAF,38.81467931,-5.2884941,0,Pangani,4,3,200,True,VWC,False,2001,vwc,pay monthly,insufficient,11,1,1,1,162
69612,Government,33.60418151,-8.52647841,0,Rufiji,12,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
50251,other,37.6264985,-3.7487119,0,Pangani,3,2,26,True,VWC,False,2004,vwc,never pay,insufficient,0,0,0,0,0
47360,other,34.56768458,-9.25942464,0,Rufiji,11,4,28,True,VWC,True,1988,vwc,pay annually,enough,0,0,0,0,0
4579,DWE,31.02918771,-7.49095057,0,Lake Tanganyika,15,3,1,missing,Water authority,False,1993,water authority,pay per bucket,enough,80,30,5,10,7750
43654,other,33.20036834,-6.80401661,0,Lake Rukwa,14,5,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
33529,other,35.16682206,-11.12535287,0,Ruvuma / Southern Coast,10,3,96,False,VWC,True,2007,vwc,unknown,insufficient,0,0,0,0,0
58367,other,37.04435,-7.69634325,0,Rufiji,5,1,250,True,VWC,True,2009,vwc,pay when scheme fails,enough,0,0,0,0,0
5004,DWE,0.0,-2e-08,0,Lake Victoria,19,2,0,True,VWC,True,0,vwc,never pay,enough,0,0,0,0,0
58494,DWE,34.55807579,-9.33791348,0,Lake Nyasa,11,4,35,True,VWC,False,2009,vwc,never pay,enough,0,0,0,0,0
62130,other,34.31017079,-1.88433409,0,Lake Victoria,20,2,420,True,VWC,missing,1999,vwc,never pay,enough,0,0,0,0,0
19242,other,34.74236921,-4.30407411,0,Internal,13,1,188,True,WUG,True,2006,wug,pay per bucket,enough,0,0,0,0,0
73108,other,35.52671589,-4.47404336,0,Internal,21,2,232,True,VWC,False,2008,vwc,never pay,dry,0,0,0,0,0
42194,World vision,33.8264739,-3.47759004,0,Internal,17,2,0,True,WUG,False,0,wug,other,enough,0,0,0,0,0
60321,DWE,30.73487262,-1.04151379,0,Lake Victoria,18,1,0,True,missing,True,0,vwc,never pay,insufficient,0,0,0,0,0
36640,other,38.99756717,-10.33047745,0,Ruvuma / Southern Coast,80,53,430,True,VWC,True,1998,vwc,never pay,enough,0,0,0,0,0
13157,DWE,0.0,-2e-08,0,Lake Victoria,17,1,0,missing,WUG,False,0,wug,unknown,enough,0,0,0,0,0
38272,other,38.89462389,-6.44429178,0,Wami / Ruvu,6,1,100,True,Private operator,False,2005,private operator,pay per bucket,enough,0,0,0,0,0
29323,other,36.82248126,-3.49825097,0,Pangani,2,2,150,True,VWC,True,2009,vwc,pay per bucket,insufficient,0,0,0,0,0
26683,other,34.87583927,-4.8958308,0,Internal,13,2,75,True,VWC,missing,2000,vwc,never pay,insufficient,0,0,0,0,0
59000,other,38.35318329,-6.63814446,0,Wami / Ruvu,6,1,15,False,WUA,True,2010,private operator,pay per bucket,enough,0,0,0,0,0
70795,other,37.65865967,-3.12611115,0,Pangani,3,1,1,True,Company,True,2002,company,pay monthly,insufficient,0,0,0,0,0
68260,other,36.75825161,-3.41522579,0,Pangani,2,2,150,True,VWC,True,2011,vwc,never pay,enough,0,0,0,0,0
42944,other,33.59368901,-9.20774035,0,Lake Nyasa,12,4,0,True,VWC,missing,0,vwc,never pay,insufficient,0,0,0,0,0
9053,DWE,38.48932817,-4.6403232,0,Pangani,4,1,1,True,VWC,True,1990,vwc,never pay,enough,0,0,0,0,0
19386,DWE,35.44792898,-10.62879572,0,Ruvuma / Southern Coast,10,2,0,True,VWC,True,1996,vwc,pay when scheme fails,dry,0,0,0,0,0
74240,World vision,37.00772596,-3.28086824,0,Pangani,2,7,350,True,WUA,False,2012,wua,unknown,insufficient,0,0,0,0,0
11136,other,36.93442445,-3.38835417,0,Pangani,2,7,450,True,WUA,False,2008,wua,unknown,insufficient,0,0,0,0,0
64001,other,32.3095555,-4.43529714,0,Lake Tanganyika,14,4,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
30449,other,33.92616842,-9.49265783,0,Lake Nyasa,12,3,0,True,VWC,True,0,vwc,never pay,dry,0,0,0,0,0
59866,DWE,31.98133549,-8.79806181,0,Lake Rukwa,15,2,200,True,VWC,False,1985,vwc,never pay,enough,0,0,0,0,0
24698,KKKT,37.8448415,-4.13456677,0,Pangani,3,3,150,True,Water authority,True,2011,water board,pay per bucket,insufficient,0,0,0,0,0
2636,Central government,33.77129996,-9.57341462,0,Lake Nyasa,12,3,0,True,Water authority,True,0,water authority,pay monthly,dry,0,0,0,0,0
18851,other,30.24347657,-4.34326089,0,Lake Tanganyika,16,2,3500,True,Water authority,False,1994,vwc,never pay,enough,0,0,0,0,0
978,DANIDA,35.68628505,-10.48503193,0,Lake Nyasa,10,5,900,True,WUG,False,1989,wug,pay when scheme fails,insufficient,0,0,0,0,0
57415,Government,36.399399100000004,-6.66073084,0,Wami / Ruvu,1,1,0,True,VWC,False,0,vwc,never pay,insufficient,0,0,0,0,0
40902,Commu,34.04751167,-9.32494494,0,Lake Nyasa,11,3,0,True,WUA,False,1990,wua,pay monthly,enough,0,0,0,0,0
25725,District Council,38.79226752,-7.29384193,0,Rufiji,60,33,1,True,VWC,False,2010,vwc,pay per bucket,insufficient,0,0,0,0,0
59987,Community,29.77028357,-4.66465902,0,Lake Tanganyika,16,3,119,True,VWC,False,2000,vwc,unknown,enough,0,0,0,0,0
36605,DWE,37.50706906,-6.26992418,0,Wami / Ruvu,5,6,20,True,VWC,True,1976,vwc,never pay,insufficient,4,2,2,1,352
7008,DWE,33.34953299,-3.00107813,0,Lake Victoria,19,4,0,True,VWC,True,0,vwc,never pay,insufficient,0,0,0,0,0
60887,DWE,36.826976,-3.49468628,0,Pangani,2,2,150,True,VWC,True,1980,vwc,pay per bucket,insufficient,0,0,0,0,0
50780,other,32.85175162,-3.94088141,0,Internal,14,1,0,True,VWC,True,0,vwc,pay per bucket,enough,0,0,0,0,0
41980,DWE,35.63050456,-4.27867746,0,Internal,21,1,50,True,VWC,True,1996,vwc,never pay,enough,0,0,0,0,0
57522,other,38.71985234,-10.37086344,0,Ruvuma / Southern Coast,8,3,350,True,VWC,False,0,vwc,pay per bucket,insufficient,76,4,4,4,1580
12382,Government,37.40991093,-3.45166449,0,Pangani,3,4,1,True,Water authority,True,1976,water authority,never pay,insufficient,0,0,0,0,0
9475,Government,36.45488571,-6.34759901,0,Wami / Ruvu,1,1,0,True,VWC,True,0,vwc,pay monthly,enough,0,0,0,0,0
17757,other,39.56646817,-10.019722999999999,0,Ruvuma / Southern Coast,80,62,180,True,missing,True,2010,vwc,unknown,enough,0,0,0,0,0
17534,DWE,36.35723172,-8.80444208,0,Rufiji,5,4,86,True,Water Board,True,1995,wug,never pay,dry,0,0,0,0,0
60586,other,36.90693262,-3.1006506000000003,0,Internal,2,7,198,True,VWC,True,2010,wug,unknown,insufficient,0,0,0,0,0
25997,LGA,39.0793578,-10.46531468,0,Ruvuma / Southern Coast,90,33,1,True,VWC,True,1995,vwc,never pay,dry,0,0,0,0,0
