id,status_group
41597,non functional
52119,non functional
6756,non functional
57563,non functional
69676,non functional
43940,functional
10788,non functional
73167,functional
5023,functional
48868,non functional
24335,non functional
11429,non functional
9766,functional needs repair
62626,non functional
43077,functional
44760,non functional
13776,functional
11362,non functional
5829,non functional
29401,functional
69124,functional
58377,non functional
69218,functional
51070,functional
16144,functional
44252,non functional
18125,functional
35565,functional
17507,non functional
10515,non functional
53206,functional
42055,functional
51952,functional
43781,functional
3079,functional
48895,functional
6528,functional needs repair
6082,non functional
16967,functional
5062,functional
40351,functional
55268,functional
35211,functional needs repair
61472,non functional
21350,non functional
23477,functional needs repair
20766,functional needs repair
37393,non functional
42421,functional needs repair
57219,functional
1490,functional
16729,functional
25583,non functional
10595,functional
33432,functional
48481,functional
54129,functional
25887,functional
52938,functional
17095,functional
13009,functional
51809,non functional
38409,functional
39863,functional
59580,non functional
23976,functional
48222,functional
26413,functional
72383,functional needs repair
158,functional
54225,functional
30281,functional
69281,functional
64084,non functional
9880,non functional
2213,functional
6278,functional
3975,functional
49169,functional
7642,functional
36993,functional
55362,functional
63731,functional
50954,functional
7575,functional
2781,functional
35721,non functional
72924,functional
25552,functional
28915,non functional
25813,non functional
36497,functional
73992,functional needs repair
71482,non functional
70136,non functional
68789,functional
42154,functional
30413,functional
72598,functional
37437,non functional
56705,functional
10366,functional
32285,functional
3465,non functional
9674,functional
54234,functional
11492,functional
72368,functional
1549,non functional
13345,functional
33034,functional
21784,non functional
23039,functional needs repair
12411,non functional
70506,functional
11871,non functional
72698,functional
19170,functional
20950,functional needs repair
22376,functional
46451,functional
20159,non functional
6585,functional
63423,functional
41390,functional
41960,functional
17811,functional
43998,functional
7763,functional
43996,non functional
60479,functional
43540,functional
45422,functional
9759,functional
9690,non functional
51781,non functional
32774,functional
63947,functional
34513,non functional
70666,non functional
48064,functional
2351,non functional
70350,functional
53566,non functional
15073,functional
71679,functional
13943,non functional
1760,non functional
43583,functional
20286,functional
34614,functional
39398,non functional
21343,functional
10573,functional
24527,functional
18930,functional
44026,functional
65704,non functional
1263,non functional
36659,functional
50590,functional
24846,functional needs repair
44192,non functional
5871,functional
4642,non functional
20311,non functional
46508,non functional
29601,non functional
40602,functional needs repair
231,functional
43055,non functional
14054,non functional
73346,non functional
68257,functional
26226,non functional
52073,functional
54305,functional
19063,functional
54486,functional
71880,functional
32009,functional
55576,functional
33532,non functional
61844,non functional
40067,functional
66285,functional
11334,functional
52497,functional
71263,functional
62676,functional
13257,non functional
64908,non functional
52196,non functional
10990,functional
3962,functional
61873,functional
15312,functional
21650,functional
2031,functional
10652,functional
16517,functional
31970,non functional
28056,functional
6173,non functional
59745,functional
40320,functional
37272,functional needs repair
58420,non functional
10880,functional
45896,non functional
61057,functional
7867,functional
43525,functional
22365,functional
4739,functional needs repair
48314,functional
49608,functional
10297,non functional
73953,non functional
73126,functional
17948,functional
16430,functional
60405,functional
5043,non functional
38914,functional
31233,functional
338,non functional
3055,non functional
19204,functional
58885,functional
25600,non functional
42187,non functional
70180,functional
12449,functional
12307,functional
